,index,CMPLNT_NUM,LAW_CAT_CD,OFNS_DESC,BORO_NM,Latitude,Longitude
2394,2394,274096124,MISDEMEANOR,DANGEROUS DRUGS,BROOKLYN,40.67745573100007,-73.89883496299996
2395,2395,420305547,FELONY,CRIMINAL MISCHIEF & RELATED OF,MANHATTAN,40.76355927200007,-73.99493315799998
2396,2396,232115050,MISDEMEANOR,PETIT LARCENY,QUEENS,40.78625617800003,-73.83544961499997
2397,2397,888953327,MISDEMEANOR,PETIT LARCENY,STATEN ISLAND,40.56959317600007,-74.11056460799993
2398,2398,541871110,MISDEMEANOR,PETIT LARCENY,MANHATTAN,40.76140476000006,-73.99967656899997
2399,2399,866337059,VIOLATION,HARRASSMENT 2,BROOKLYN,40.65691830000002,-73.904088485
2400,2400,769051119,FELONY,FORGERY,QUEENS,40.679259700000046,-73.75379666499998
2401,2401,219743415,MISDEMEANOR,CRIMINAL MISCHIEF & RELATED OF,QUEENS,40.750774094000064,-73.88449974899999
2402,2402,412247132,FELONY,RAPE,QUEENS,40.698736773000064,-73.83156876499999
2403,2403,771542100,FELONY,MISCELLANEOUS PENAL LAW,BROOKLYN,40.65941698100005,-73.90860102999993
2404,2404,366957906,MISDEMEANOR,ASSAULT 3 & RELATED OFFENSES,BROOKLYN,40.65704532900003,-73.91557467199993
2405,2405,858080693,MISDEMEANOR,PETIT LARCENY,MANHATTAN,40.758232371000084,-73.97743058499998
2406,2406,993190606,MISDEMEANOR,ASSAULT 3 & RELATED OFFENSES,QUEENS,40.603778440000035,-73.75928604599994
2407,2407,100726544,MISDEMEANOR,CRIMINAL MISCHIEF & RELATED OF,BRONX,40.85415307500005,-73.88603727099995
2408,2408,153631838,MISDEMEANOR,OFF. AGNST PUB ORD SENSBLTY &,MANHATTAN,40.76651726700004,-73.95399852099996
2409,2409,335314527,MISDEMEANOR,SEX CRIMES,BROOKLYN,40.706222013000044,-73.95097435599996
2410,2410,626524547,MISDEMEANOR,CRIMINAL MISCHIEF & RELATED OF,STATEN ISLAND,40.56161874000002,-74.12966922299995
2411,2411,947956879,MISDEMEANOR,ASSAULT 3 & RELATED OFFENSES,QUEENS,40.74243788100006,-73.88685988999998
2412,2412,295142755,MISDEMEANOR,ASSAULT 3 & RELATED OFFENSES,MANHATTAN,40.74376638800004,-73.98797324599997
2413,2413,665950529,MISDEMEANOR,PETIT LARCENY,QUEENS,40.72389289900008,-73.76048291199999
2414,2414,889888226,MISDEMEANOR,VEHICLE AND TRAFFIC LAWS,BROOKLYN,40.63739970300003,-73.91036786599993
2415,2415,321076135,FELONY,BURGLARY,BROOKLYN,40.72106623400003,-73.94605711099996
2416,2416,153722608,MISDEMEANOR,PETIT LARCENY,BROOKLYN,40.69607807800003,-73.95270199199997
2417,2417,119809573,MISDEMEANOR,CRIMINAL MISCHIEF & RELATED OF,BRONX,40.81825700500008,-73.90661980699997
2418,2418,403638968,FELONY,MISCELLANEOUS PENAL LAW,BROOKLYN,40.66937736300008,-73.895224392
2419,2419,104975563,MISDEMEANOR,PETIT LARCENY,BROOKLYN,40.70313843300004,-73.98759105799998
2420,2420,503537223,MISDEMEANOR,PETIT LARCENY,BRONX,40.83413465300004,-73.91666174799997
2421,2421,485969727,MISDEMEANOR,VEHICLE AND TRAFFIC LAWS,BROOKLYN,40.60908137400003,-73.95076476999998
2422,2422,736543839,MISDEMEANOR,PETIT LARCENY,BRONX,40.84157137500005,-73.88333376899999
2423,2423,566504454,MISDEMEANOR,ASSAULT 3 & RELATED OFFENSES,BROOKLYN,40.67619932400004,-73.90956584799993
2424,2424,486597198,FELONY,FELONY ASSAULT,QUEENS,40.59643156200008,-73.78467706699999
2425,2425,385852238,MISDEMEANOR,DANGEROUS WEAPONS,BRONX,40.84254497300003,-73.88529817699998
2426,2426,780002518,VIOLATION,HARRASSMENT 2,BROOKLYN,40.68391517100008,-73.957621422
2427,2427,693246184,MISDEMEANOR,CRIMINAL TRESPASS,BROOKLYN,40.658196944000046,-73.95853880799996
2428,2428,102503953,MISDEMEANOR,OFF. AGNST PUB ORD SENSBLTY &,MANHATTAN,40.74479335700005,-73.99329254599995
2429,2429,568662815,MISDEMEANOR,OFFENSES AGAINST PUBLIC ADMINI,QUEENS,40.735234194000036,-73.80888452199997
2430,2430,995088133,MISDEMEANOR,ASSAULT 3 & RELATED OFFENSES,BRONX,40.83428002400007,-73.88745536999993
2431,2431,641598981,MISDEMEANOR,INTOXICATED & IMPAIRED DRIVING,STATEN ISLAND,40.63024874100006,-74.13990810899995
2432,2432,205694605,MISDEMEANOR,PETIT LARCENY,MANHATTAN,40.72482820500005,-73.99896600999993
2433,2433,775433294,MISDEMEANOR,CRIMINAL MISCHIEF & RELATED OF,BRONX,40.86855592200004,-73.85764098999994
2434,2434,945703824,FELONY,GRAND LARCENY,MANHATTAN,40.746613240000045,-73.99568150499994
2435,2435,142503871,FELONY,GRAND LARCENY,MANHATTAN,40.739161316000036,-74.00110567199994
2436,2436,626040726,MISDEMEANOR,CRIMINAL MISCHIEF & RELATED OF,QUEENS,40.73241732200007,-73.85765760999993
2437,2437,313687302,MISDEMEANOR,PETIT LARCENY,MANHATTAN,40.71499605100007,-73.99004178999998
2438,2438,862325548,VIOLATION,HARRASSMENT 2,MANHATTAN,40.75739606700007,-73.982256851
2439,2439,160495907,FELONY,DANGEROUS DRUGS,QUEENS,40.764241033000076,-73.90373178299996
2440,2440,907838462,FELONY,GRAND LARCENY,MANHATTAN,40.72355737600003,-74.00165017899997
2441,2441,688517110,FELONY,MISCELLANEOUS PENAL LAW,BROOKLYN,40.64920340700007,-73.92330373799997
2442,2442,471902450,MISDEMEANOR,ASSAULT 3 & RELATED OFFENSES,BRONX,40.859975404000075,-73.905133257
2443,2443,197853052,FELONY,FELONY ASSAULT,BRONX,40.88710575300007,-73.86086344699999
2444,2444,991490516,FELONY,MISCELLANEOUS PENAL LAW,BROOKLYN,40.65533130400007,-73.97817178499997
2445,2445,451707965,VIOLATION,HARRASSMENT 2,QUEENS,40.71681402900003,-73.90324474899995
2446,2446,570561501,MISDEMEANOR,ASSAULT 3 & RELATED OFFENSES,BRONX,40.82474720500005,-73.89885312499997
2447,2447,743314217,MISDEMEANOR,OTHER OFFENSES RELATED TO THEF,BROOKLYN,40.688915261000034,-73.92390711499998
2448,2448,104635889,MISDEMEANOR,ASSAULT 3 & RELATED OFFENSES,MANHATTAN,40.750021973000045,-73.99133946299997
2449,2449,748621458,FELONY,ROBBERY,MANHATTAN,40.76902096800006,-73.97285642799993
2450,2450,696146921,FELONY,BURGLARY,BROOKLYN,40.68966104800006,-73.95329430399994
2451,2451,907626504,FELONY,DANGEROUS DRUGS,BROOKLYN,40.64700293300007,-73.99759424599996
2452,2452,590885732,VIOLATION,HARRASSMENT 2,QUEENS,40.77046050300004,-73.93023661599993
2453,2453,300494203,MISDEMEANOR,CRIMINAL MISCHIEF & RELATED OF,MANHATTAN,40.80837413600005,-73.94688582299993
2454,2454,539366468,MISDEMEANOR,OFF. AGNST PUB ORD SENSBLTY &,BRONX,40.87512101100003,-73.90899518299993
2455,2455,281428975,MISDEMEANOR,PETIT LARCENY,BROOKLYN,40.66637889300007,-73.89394585099996
2456,2456,192093098,VIOLATION,HARRASSMENT 2,QUEENS,40.69099180400008,-73.78287882899998
2457,2457,452573751,VIOLATION,HARRASSMENT 2,QUEENS,40.68712554700004,-73.82190219699999
2458,2458,560426448,FELONY,GRAND LARCENY,BROOKLYN,40.61820878200007,-73.96934092999999
2459,2459,779514634,FELONY,DANGEROUS WEAPONS,BROOKLYN,40.69021195800008,-73.94527434299994
2460,2460,130958991,MISDEMEANOR,CRIMINAL MISCHIEF & RELATED OF,QUEENS,40.66127985500003,-73.77170827299993
2461,2461,247998708,FELONY,GRAND LARCENY,MANHATTAN,40.75572676000007,-73.97925421599997
2462,2462,688632133,FELONY,GRAND LARCENY OF MOTOR VEHICLE,BRONX,40.865440490000026,-73.855275937
2463,2463,411191636,MISDEMEANOR,PETIT LARCENY,BROOKLYN,40.64807745300004,-73.89783444799998
2464,2464,103918059,FELONY,FELONY ASSAULT,BRONX,40.818568337000045,-73.92731394599997
2465,2465,882109812,MISDEMEANOR,VEHICLE AND TRAFFIC LAWS,BRONX,40.80556876900005,-73.91449769999997
2466,2466,424108974,MISDEMEANOR,ASSAULT 3 & RELATED OFFENSES,QUEENS,40.75732670300005,-73.85825771199995
2467,2467,103281740,FELONY,ROBBERY,BROOKLYN,40.57978019500007,-73.99842465499995
2468,2468,949762433,FELONY,RAPE,BROOKLYN,40.67110691100004,-73.88143295699997
2469,2469,995700217,FELONY,THEFT-FRAUD,QUEENS,40.72397455200007,-73.84499077499999
2470,2470,774415376,MISDEMEANOR,CRIMINAL TRESPASS,BROOKLYN,40.69839253400005,-73.93201062499998
2471,2471,439503371,MISDEMEANOR,INTOXICATED & IMPAIRED DRIVING,BROOKLYN,40.64174589100002,-73.95440522899997
2472,2472,632888189,FELONY,GRAND LARCENY,BROOKLYN,40.691420752000056,-73.98532146499997
2473,2473,459580871,MISDEMEANOR,DANGEROUS DRUGS,BRONX,40.870182380000074,-73.89498031499993
2474,2474,156753987,FELONY,GRAND LARCENY,MANHATTAN,40.75913993600005,-73.99026621099993
2475,2475,307565533,FELONY,GRAND LARCENY,BRONX,40.82499011300007,-73.89131194599996
2476,2476,662679850,MISDEMEANOR,PETIT LARCENY,MANHATTAN,40.730342191000034,-73.99262650199995
2477,2477,518763278,MISDEMEANOR,ASSAULT 3 & RELATED OFFENSES,BRONX,40.80518200900008,-73.91863049999995
2478,2478,317717365,VIOLATION,HARRASSMENT 2,QUEENS,40.73204815400004,-73.85877332999998
2479,2479,347227164,FELONY,GRAND LARCENY,MANHATTAN,40.757396174000064,-73.96962338999998
2480,2480,555019460,MISDEMEANOR,PETIT LARCENY,BROOKLYN,40.60990012500002,-73.92237286099999
2481,2481,659089952,FELONY,FELONY ASSAULT,QUEENS,40.589920095000025,-73.78869103699995
2482,2482,809894059,MISDEMEANOR,PETIT LARCENY,MANHATTAN,40.741689200000046,-74.00298585099996
2483,2483,358251758,MISDEMEANOR,ADMINISTRATIVE CODE,QUEENS,40.69703035100008,-73.88871845499993
2484,2484,140449570,MISDEMEANOR,OFFENSES AGAINST PUBLIC ADMINI,BRONX,40.86509859700004,-73.90049460999995
2485,2485,310798291,VIOLATION,HARRASSMENT 2,BROOKLYN,40.64915284400007,-73.93010398899997
2486,2486,956849518,VIOLATION,HARRASSMENT 2,BRONX,40.81703327200007,-73.89741611799997
2487,2487,765217413,MISDEMEANOR,PETIT LARCENY,STATEN ISLAND,40.56703526500007,-74.113126659
2488,2488,806871515,MISDEMEANOR,SEX CRIMES,MANHATTAN,40.764818269000045,-73.98518977299993
2489,2489,431362830,FELONY,FELONY ASSAULT,BROOKLYN,40.65098677800006,-73.94619305299993
2490,2490,366105792,FELONY,BURGLARY,BRONX,40.88141487100006,-73.84086637699994
2491,2491,890754845,MISDEMEANOR,SEX CRIMES,BRONX,40.82310129900002,-73.86969046099993
2492,2492,593168646,VIOLATION,HARRASSMENT 2,BRONX,40.86985891200004,-73.88670456199995
2493,2493,276338271,MISDEMEANOR,PETIT LARCENY,BROOKLYN,40.68991707600002,-73.90876836699994
2494,2494,646173065,VIOLATION,HARRASSMENT 2,MANHATTAN,40.79512178500005,-73.94515921299995
2495,2495,616886670,VIOLATION,HARRASSMENT 2,BRONX,40.83593960600007,-73.88646598899999
2496,2496,110531552,MISDEMEANOR,DANGEROUS DRUGS,QUEENS,40.73814442900005,-73.86346592099994
2497,2497,105975631,MISDEMEANOR,PETIT LARCENY,BROOKLYN,40.70215069300008,-73.91253491799995
2498,2498,617357331,MISDEMEANOR,PETIT LARCENY,MANHATTAN,40.77368684900005,-73.95480591899997
2499,2499,665416284,MISDEMEANOR,ASSAULT 3 & RELATED OFFENSES,BROOKLYN,40.71887006600008,-73.93979270399994
2500,2500,787349796,FELONY,DANGEROUS DRUGS,BROOKLYN,40.575031251000034,-73.98988266699997
2501,2501,111323827,FELONY,BURGLARY,QUEENS,40.70394428700007,-73.90713698999997
2502,2502,951377562,MISDEMEANOR,PETIT LARCENY,QUEENS,40.71606401100007,-73.88738443299998
2503,2503,161267027,FELONY,RAPE,BROOKLYN,40.670655072000045,-73.91339091999998
2504,2504,974370247,MISDEMEANOR,ASSAULT 3 & RELATED OFFENSES,QUEENS,40.69022556600004,-73.82993153599993
2505,2505,220586779,VIOLATION,HARRASSMENT 2,BROOKLYN,40.60393964000008,-73.99174734299999
2506,2506,814618819,MISDEMEANOR,OFF. AGNST PUB ORD SENSBLTY &,QUEENS,40.69999026800008,-73.83097774599996
2507,2507,592522091,MISDEMEANOR,OFFENSES AGAINST PUBLIC ADMINI,BROOKLYN,40.69438807200004,-73.98719600899994
2508,2508,369254220,MISDEMEANOR,CRIMINAL MISCHIEF & RELATED OF,BROOKLYN,40.67757516300003,-73.92176411999998
2509,2509,367764059,MISDEMEANOR,PETIT LARCENY,STATEN ISLAND,40.58692579000007,-74.16408371599994
2510,2510,458586777,FELONY,FELONY ASSAULT,BRONX,40.84043501900004,-73.92238938099996
2511,2511,289226686,FELONY,CRIMINAL MISCHIEF & RELATED OF,BROOKLYN,40.61897494100003,-73.93665894799993
2512,2512,101139230,MISDEMEANOR,OFF. AGNST PUB ORD SENSBLTY &,MANHATTAN,40.78934789300007,-73.94735241299998
2513,2513,376719374,MISDEMEANOR,PETIT LARCENY,BRONX,40.84956706400004,-73.88368120199993
2514,2514,892340366,FELONY,GRAND LARCENY,BROOKLYN,40.67026405800004,-73.94768072199997
2515,2515,267994852,FELONY,ROBBERY,BROOKLYN,40.66929894800006,-73.87960493499997
2516,2516,635919219,FELONY,ROBBERY,BROOKLYN,40.64929346200007,-73.89791186799994
2517,2517,461278240,MISDEMEANOR,ASSAULT 3 & RELATED OFFENSES,BRONX,40.83377635900007,-73.91842929899997
2518,2518,750011508,MISDEMEANOR,ASSAULT 3 & RELATED OFFENSES,BROOKLYN,40.66833311800008,-73.89690223799995
2519,2519,775510712,VIOLATION,HARRASSMENT 2,STATEN ISLAND,40.63911410300005,-74.07994120599994
2520,2520,742917673,FELONY,ARSON,MANHATTAN,40.70493666200008,-74.00775949999998
2521,2521,125226022,VIOLATION,HARRASSMENT 2,QUEENS,40.745034367000066,-73.95457634099995
2522,2522,371433000,MISDEMEANOR,OFFENSES AGAINST PUBLIC ADMINI,MANHATTAN,40.75626620700007,-73.99050124799999
2523,2523,828629810,MISDEMEANOR,PETIT LARCENY,MANHATTAN,40.77423777900003,-73.98210072399995
2524,2524,752531296,FELONY,FELONY ASSAULT,BRONX,40.85718316400005,-73.90407082099993
2525,2525,930071540,FELONY,GRAND LARCENY,MANHATTAN,40.798841208000056,-73.95201858499998
2526,2526,793484695,FELONY,FELONY ASSAULT,BROOKLYN,40.64382175000002,-73.99911500099995
2527,2527,944309103,FELONY,FORGERY,BRONX,40.86135789900004,-73.89773096099998
2528,2528,521634906,MISDEMEANOR,ASSAULT 3 & RELATED OFFENSES,BRONX,40.81787660100008,-73.86599391299995
2529,2529,576337622,FELONY,MISCELLANEOUS PENAL LAW,MANHATTAN,40.86475888300004,-73.92282737999993
2530,2530,382482303,MISDEMEANOR,ASSAULT 3 & RELATED OFFENSES,QUEENS,40.69451497500006,-73.849134227
2531,2531,158983565,MISDEMEANOR,FRAUDS,MANHATTAN,40.779516436000044,-73.98589060299997
2532,2532,345925677,MISDEMEANOR,ASSAULT 3 & RELATED OFFENSES,BROOKLYN,40.662377933000066,-73.92685696699994
2533,2533,584756984,MISDEMEANOR,PETIT LARCENY,QUEENS,40.76610622000004,-73.78644977299997
2534,2534,991661832,MISDEMEANOR,PETIT LARCENY,QUEENS,40.75080503300006,-73.86267121199995
2535,2535,570457671,MISDEMEANOR,ASSAULT 3 & RELATED OFFENSES,QUEENS,40.684761821000045,-73.84027922099993
2536,2536,682566444,MISDEMEANOR,PETIT LARCENY,BROOKLYN,40.65351821100006,-73.88674399199994
2537,2537,729001070,MISDEMEANOR,CRIMINAL MISCHIEF & RELATED OF,QUEENS,40.71606037000004,-73.89821362699999
2538,2538,259601997,MISDEMEANOR,FRAUDS,STATEN ISLAND,40.608883423000066,-74.08315718899995
2539,2539,380613257,FELONY,FORGERY,STATEN ISLAND,40.63379972100006,-74.14277624099998
2540,2540,481204539,FELONY,CRIMINAL MISCHIEF & RELATED OF,BROOKLYN,40.69264453200003,-73.98254453299995
2541,2541,340848552,FELONY,FELONY ASSAULT,QUEENS,40.782459409000076,-73.84681896699995
2542,2542,330275964,MISDEMEANOR,CRIMINAL MISCHIEF & RELATED OF,BROOKLYN,40.62895722200005,-74.01860894099997
2543,2543,419536561,VIOLATION,HARRASSMENT 2,BROOKLYN,40.64973020000008,-73.93647478999998
2544,2544,106240248,MISDEMEANOR,CRIMINAL MISCHIEF & RELATED OF,MANHATTAN,40.72111172700004,-74.00428366199995
2545,2545,229814828,FELONY,FELONY ASSAULT,BRONX,40.83405133400004,-73.92739460199994
2546,2546,803950020,MISDEMEANOR,PETIT LARCENY,BROOKLYN,40.62934515400008,-73.92799197199997
2547,2547,668892260,VIOLATION,HARRASSMENT 2,BROOKLYN,40.66092425800008,-73.94920187099996
2548,2548,265023093,MISDEMEANOR,CRIMINAL MISCHIEF & RELATED OF,MANHATTAN,40.762977758000034,-73.97607166899995
2549,2549,510352522,MISDEMEANOR,SEX CRIMES,MANHATTAN,40.784059874000036,-73.97502051299993
2550,2550,873769396,MISDEMEANOR,PETIT LARCENY,MANHATTAN,40.79958346600006,-73.96262243699994
2551,2551,786414144,FELONY,BURGLARY,BRONX,40.85064996800003,-73.88244310699997
2552,2552,396808411,MISDEMEANOR,ASSAULT 3 & RELATED OFFENSES,BROOKLYN,40.67573188000005,-73.87881461099995
2553,2553,886490931,MISDEMEANOR,PETIT LARCENY,MANHATTAN,40.77835761500006,-73.95286380399993
2554,2554,762402295,MISDEMEANOR,ASSAULT 3 & RELATED OFFENSES,BROOKLYN,40.67323808900005,-73.90007066699997
2555,2555,583503259,MISDEMEANOR,PETIT LARCENY,BROOKLYN,40.664592261000045,-73.97853281399993
2556,2556,456841680,MISDEMEANOR,ASSAULT 3 & RELATED OFFENSES,QUEENS,40.75164700000005,-73.86677319699999
2557,2557,260486264,FELONY,GRAND LARCENY,BRONX,40.80763672200004,-73.90545710099997
2558,2558,276000196,MISDEMEANOR,OFFENSES AGAINST PUBLIC ADMINI,QUEENS,40.76469406300004,-73.91434801399998
2559,2559,175331265,FELONY,GRAND LARCENY,BROOKLYN,40.576645978000045,-73.97648039599994
2560,2560,141701674,VIOLATION,HARRASSMENT 2,MANHATTAN,40.71843989200005,-73.98293820599997
2561,2561,234350688,VIOLATION,HARRASSMENT 2,BROOKLYN,40.661093607000055,-73.90805447599996
2562,2562,903343798,FELONY,FORGERY,BROOKLYN,40.60913892400004,-73.95740597499997
2563,2563,814980255,MISDEMEANOR,PETIT LARCENY,MANHATTAN,40.74196087700005,-74.00460978899997
2564,2564,930451620,VIOLATION,HARRASSMENT 2,QUEENS,40.692356035000046,-73.80760467199997
2565,2565,281315881,VIOLATION,HARRASSMENT 2,BROOKLYN,40.60395362500003,-73.99715644099996
2566,2566,473252575,MISDEMEANOR,PETIT LARCENY,QUEENS,40.59586912100008,-73.78189543199994
2567,2567,770454576,FELONY,CRIMINAL MISCHIEF & RELATED OF,QUEENS,40.71273650900008,-73.90142184599993
2568,2568,872401185,FELONY,GRAND LARCENY,MANHATTAN,40.78348154800005,-73.97910474199995
2569,2569,569730918,VIOLATION,HARRASSMENT 2,BROOKLYN,40.57619290000007,-73.96497929799993
2570,2570,720311544,FELONY,GRAND LARCENY OF MOTOR VEHICLE,BROOKLYN,40.663849009000046,-73.89482216199998
2571,2571,899303082,MISDEMEANOR,PETIT LARCENY,BRONX,40.82280248200004,-73.90032661699999
2572,2572,699189499,FELONY,GRAND LARCENY,BROOKLYN,40.65305773100005,-73.92857183699994
2573,2573,255410847,MISDEMEANOR,PETIT LARCENY,BROOKLYN,40.662774417000044,-73.92044783499993
2574,2574,863179639,MISDEMEANOR,OFF. AGNST PUB ORD SENSBLTY &,BROOKLYN,40.73020999400006,-73.94239471599997
2575,2575,633955298,MISDEMEANOR,PETIT LARCENY,BROOKLYN,40.69677098500005,-73.91258525099995
2576,2576,944279682,MISDEMEANOR,CRIMINAL MISCHIEF & RELATED OF,QUEENS,40.68973141200007,-73.79921048399994
2577,2577,171825669,MISDEMEANOR,PETIT LARCENY,BRONX,40.85964814100004,-73.89794688099995
2578,2578,443798653,MISDEMEANOR,OFF. AGNST PUB ORD SENSBLTY &,BROOKLYN,40.663321591000056,-73.90374766599997
2579,2579,101313042,FELONY,GRAND LARCENY OF MOTOR VEHICLE,BRONX,40.825967994000045,-73.85682155399995
2580,2580,564111021,FELONY,GRAND LARCENY,QUEENS,40.768474583000064,-73.90851995999998
2581,2581,331230108,MISDEMEANOR,ASSAULT 3 & RELATED OFFENSES,BRONX,40.82048402700008,-73.90129475599997
2582,2582,246946168,MISDEMEANOR,PETIT LARCENY,BROOKLYN,40.64702003900004,-73.95812413299996
2583,2583,584245396,VIOLATION,HARRASSMENT 2,BROOKLYN,40.690008127000056,-73.943785269
2584,2584,207519577,MISDEMEANOR,ASSAULT 3 & RELATED OFFENSES,BRONX,40.88248481800008,-73.83087543499995
2585,2585,468865222,FELONY,GRAND LARCENY,QUEENS,40.70938665500006,-73.86979012199998
2586,2586,540833069,FELONY,FELONY ASSAULT,BRONX,40.867902134000076,-73.89563833299998
2587,2587,869910200,FELONY,MISCELLANEOUS PENAL LAW,QUEENS,40.594067077000034,-73.76313784399997
2588,2588,678742239,MISDEMEANOR,PETIT LARCENY,BROOKLYN,40.68800698800004,-73.92857406399997
2589,2589,486834951,MISDEMEANOR,PETIT LARCENY,QUEENS,40.73392684100002,-73.87158239799999
2590,2590,969053795,MISDEMEANOR,OFF. AGNST PUB ORD SENSBLTY &,BROOKLYN,40.710146843000075,-73.94452214899997
2591,2591,911033792,MISDEMEANOR,OFF. AGNST PUB ORD SENSBLTY &,MANHATTAN,40.765024079000064,-73.98483594999993
2592,2592,766000859,MISDEMEANOR,INTOXICATED & IMPAIRED DRIVING,QUEENS,40.759696629000075,-73.77182217599994
2593,2593,391488810,MISDEMEANOR,CRIMINAL MISCHIEF & RELATED OF,QUEENS,40.65901655200002,-73.834995769
2594,2594,933936749,MISDEMEANOR,CRIMINAL MISCHIEF & RELATED OF,BROOKLYN,40.674558886000064,-73.90729687199997
2595,2595,939903190,MISDEMEANOR,PETIT LARCENY,STATEN ISLAND,40.612551309000025,-74.12968531699995
2596,2596,332989820,MISDEMEANOR,DANGEROUS WEAPONS,QUEENS,40.74420426600005,-73.88560822899994
2597,2597,457786418,FELONY,NYS LAWS-UNCLASSIFIED FELONY,MANHATTAN,40.729072304000056,-73.97829556199997
2598,2598,833843400,MISDEMEANOR,PETIT LARCENY,BROOKLYN,40.69514583500006,-73.91593753399997
2599,2599,854995646,VIOLATION,HARRASSMENT 2,MANHATTAN,40.800880893000055,-73.94095380699997
2600,2600,480587118,MISDEMEANOR,ASSAULT 3 & RELATED OFFENSES,BRONX,40.81722122100007,-73.91599288199995
2601,2601,435182504,FELONY,GRAND LARCENY,BROOKLYN,40.64143894400007,-74.00876463799993
2602,2602,366507129,FELONY,CRIMINAL MISCHIEF & RELATED OF,BROOKLYN,40.67895452700003,-74.00967450299999
2603,2603,666907840,FELONY,GRAND LARCENY,MANHATTAN,40.723636973000055,-73.99829859799998
2604,2604,110426915,FELONY,THEFT-FRAUD,MANHATTAN,40.758232371000084,-73.97743058499998
2605,2605,169179315,FELONY,GRAND LARCENY,MANHATTAN,40.750430768000044,-73.98928217599996
2606,2606,399116208,FELONY,FELONY ASSAULT,BROOKLYN,40.612448024000045,-73.97153702499998
2607,2607,571393808,VIOLATION,HARRASSMENT 2,BRONX,40.81139311900005,-73.92231487199997
2608,2608,555245110,MISDEMEANOR,CRIMINAL MISCHIEF & RELATED OF,MANHATTAN,40.75102861800008,-73.98478860599994
2609,2609,688845991,MISDEMEANOR,OFFENSES AGAINST PUBLIC ADMINI,BRONX,40.88514871600006,-73.90723830399995
2610,2610,745604288,VIOLATION,HARRASSMENT 2,QUEENS,40.67791604300004,-73.80942733199998
2611,2611,903074093,MISDEMEANOR,OTHER OFFENSES RELATED TO THEF,STATEN ISLAND,40.631737239000074,-74.12489489299999
2612,2612,361708464,MISDEMEANOR,PETIT LARCENY,BROOKLYN,40.67738607200005,-73.91824563599994
2613,2613,234980655,VIOLATION,HARRASSMENT 2,BROOKLYN,40.67355281700002,-73.86666963199998
2614,2614,657802039,MISDEMEANOR,PETIT LARCENY,BROOKLYN,40.70974241200002,-73.95491419699994
2615,2615,785647133,FELONY,GRAND LARCENY OF MOTOR VEHICLE,BROOKLYN,40.62766601900006,-73.94995129499993
2616,2616,902790167,VIOLATION,HARRASSMENT 2,BRONX,40.85419054100004,-73.89978796599996
2617,2617,429400156,MISDEMEANOR,PETIT LARCENY,BROOKLYN,40.699053055000036,-73.95893895699999
2618,2618,546273367,MISDEMEANOR,PETIT LARCENY,MANHATTAN,40.78923656800004,-73.97560720999998
2619,2619,414371552,MISDEMEANOR,CRIMINAL MISCHIEF & RELATED OF,BRONX,40.81361627000007,-73.90399633799996
2620,2620,225425027,MISDEMEANOR,PETIT LARCENY,BROOKLYN,40.691011529000036,-73.98345727099995
2621,2621,176070583,FELONY,RAPE,BROOKLYN,40.648650085000035,-73.95033556299995
2622,2622,602261718,FELONY,GRAND LARCENY,QUEENS,40.794299515000034,-73.80140153099995
2623,2623,215110939,MISDEMEANOR,OFF. AGNST PUB ORD SENSBLTY &,STATEN ISLAND,40.50305328600007,-74.24390331499995
2624,2624,442001190,FELONY,GRAND LARCENY,MANHATTAN,40.70148881400007,-74.01254496799999
2625,2625,805924187,MISDEMEANOR,ASSAULT 3 & RELATED OFFENSES,BRONX,40.81669937700008,-73.89244544699994
2626,2626,557637601,VIOLATION,HARRASSMENT 2,MANHATTAN,40.71550688900004,-74.00519955499993
2627,2627,744057103,MISDEMEANOR,ASSAULT 3 & RELATED OFFENSES,BROOKLYN,40.68674841800004,-73.94604160299998
2628,2628,925729136,MISDEMEANOR,OFF. AGNST PUB ORD SENSBLTY &,QUEENS,40.59852476000003,-73.75276559599996
2629,2629,991221243,FELONY,MISCELLANEOUS PENAL LAW,BROOKLYN,40.678107533000045,-73.89122324599998
2630,2630,758630617,MISDEMEANOR,PETIT LARCENY,MANHATTAN,40.754450432000056,-73.97913550399994
2631,2631,987464036,FELONY,ROBBERY,BROOKLYN,40.709256058000044,-73.95357995299997
2632,2632,130360169,MISDEMEANOR,ASSAULT 3 & RELATED OFFENSES,MANHATTAN,40.754289948000064,-73.97293822699999
2633,2633,249287809,FELONY,FELONY ASSAULT,BROOKLYN,40.68595750100008,-73.97804637899995
2634,2634,464784368,MISDEMEANOR,PETIT LARCENY,BROOKLYN,40.62503589000005,-73.96278502499997
2635,2635,137536365,MISDEMEANOR,SEX CRIMES,BROOKLYN,40.670655072000045,-73.91339091999998
2636,2636,412369527,MISDEMEANOR,PETIT LARCENY,MANHATTAN,40.730198287000064,-73.98196461999999
2637,2637,296679060,VIOLATION,HARRASSMENT 2,QUEENS,40.74494414600008,-73.70127896699995
2638,2638,524626073,FELONY,RAPE,BRONX,40.83732351100008,-73.91983075699994
2639,2639,782609401,VIOLATION,HARRASSMENT 2,BRONX,40.837001024000074,-73.90370600899995
2640,2640,182913607,FELONY,THEFT-FRAUD,MANHATTAN,40.76870279100008,-73.99257893399994
2641,2641,381620215,VIOLATION,HARRASSMENT 2,BROOKLYN,40.66089336200002,-73.89237586999997
